OBJECTID,STOP_ID,LAST_UPDATE_DATE,GeometryEasting,GeometryNorthing
1864,20009810,2026-06-18,831756,813689
1865,20009832,2026-06-18,834084,812248
1866,20009865,2026-06-18,833463,812490
1867,20009868,2026-06-18,833400,812247
1868,20009870,2026-06-18,834017,812098
1869,20009898,2026-06-18,837610,819264
1870,20009901,2026-06-18,836232,818245
1871,20009903,2026-06-18,821194,834088
1872,20009904,2026-06-18,835507,818249
1873,20009931,2026-06-18,833528,812601
1874,20009966,2026-08-24,841532,820552
1875,20009967,2026-08-24,841158,820275
1876,20009972,2026-06-18,843329,820059
1877,20009974,2026-06-18,841533,820540
1878,20009975,2026-06-18,841174,820265
1879,20009976,2026-06-18,841084,820085
1880,20009977,2026-06-18,841043,819999
1881,20009978,2026-06-18,841039,819762
1882,20009979,2026-09-11,840704,819588
1883,20010003,2026-08-24,839446,820232
1884,20010007,2026-08-24,841275,820395
1885,20010030,2026-09-11,832343,813293
1886,20010034,2026-06-18,832319,813291
1887,20010063,2026-06-18,837129,818215
1888,20010064,2026-06-18,835009,818583
1889,20010065,2026-07-02,837363,819310
1890,20010066,2026-06-18,835364,818132
1891,20010067,2026-06-18,835154,818173
1892,20010098,2026-06-18,839750,835308
1893,20010099,2026-06-18,839183,835517
1894,20010130,2026-06-18,841368,820795
1895,20010132,2026-06-18,839645,821698
1896,20010135,2026-09-10,840886,821408
1897,20010163,2026-06-18,836200,826350
1898,20010164,2026-06-18,837723,828874
1899,20010195,2026-06-18,832377,825687
1900,20010231,2026-07-14,834589,821433
1901,20010246,2026-07-14,834362,821109
1902,20010261,2026-06-18,832206,812702
1903,20010264,2026-06-18,832083,813498
1904,20010271,2026-06-18,834062,811612
1905,20010272,2026-06-18,833463,811708
1906,20010276,2026-06-18,832051,812718
1907,20010277,2026-06-18,832107,812499
1908,20010278,2026-09-11,832311,812561
1909,20010300,2026-06-18,836879,815368
1910,20010301,2026-06-18,837114,814541
1911,20010302,2026-06-18,837230,814454
1912,20010308,2026-06-18,837274,814350
1913,20010309,2026-06-18,837051,814309
1914,20010310,2026-06-18,836993,814356
1915,20010312,2026-06-18,837179,815492
1916,20010327,2026-06-18,830252,824184
1917,20010360,2026-06-18,835607,820047
1918,20010361,2026-06-18,835633,819857
1919,20010362,2026-06-18,836026,819828
1920,20010393,2026-06-18,836762,822623
1921,20010394,2026-06-18,836883,822670
1922,20010395,2026-06-18,836930,822551
1923,20010400,2026-06-18,837574,818456
1924,20010401,2026-06-18,837485,818079
1925,20010403,2026-06-18,837044,822413
1926,20010412,2026-06-18,837363,821845
1927,20010413,2026-06-18,837148,820166
1928,20010421,2026-06-18,837178,818650
1929,20010425,2026-06-18,837340,821598
1930,20010426,2026-06-18,837353,821831
1931,20010431,2026-06-18,836852,822335
1932,20010432,2026-06-18,837317,821370
1933,20010446,2026-06-18,836671,822461
1934,20010447,2026-06-18,837171,818005
1935,20010449,2026-06-18,837360,819331
1936,20010450,2026-06-18,837147,820144
1937,20010463,2026-09-11,836731,818360
1938,20010466,2026-06-18,835894,818530
1939,20010467,2026-06-18,835899,818511
1940,20010526,2026-09-11,840702,819520
1941,20010530,2026-06-18,839862,821080
1942,20010574,2026-06-18,841842,819047
1943,20010579,2026-06-18,839018,821825
1944,20010587,2026-09-10,838907,821807
1945,20010616,2026-09-10,843826,820396
1946,20010625,2026-06-18,842193,814159
1947,20010662,2026-06-18,837431,828975
1948,20010663,2026-09-11,837643,828872
1949,20010665,2026-06-18,839012,828861
1950,20010669,2026-06-18,838695,828882
1951,20010671,2026-06-18,838060,828728
1952,20010674,2026-06-18,815743,829238
1953,20010676,2026-06-18,815720,829260
1954,20010690,2026-09-11,815012,829859
1955,20010694,2026-06-18,814404,828630
1956,20010695,2026-09-01,837378,827122
1957,20010720,2026-06-18,837442,828859
1958,20010762,2026-06-18,837511,828855
1959,20010771,2026-06-18,815211,828973
1960,20010773,2026-09-07,815687,830574
1961,20010781,2026-06-18,830056,826007
1962,20010789,2026-06-18,837422,818547
1963,20010824,2026-06-18,837261,828875
1964,20010825,2026-06-18,837389,828846
1965,20010903,2026-06-18,831968,834372
1966,20010917,2026-06-18,831690,834037
1967,20010993,2026-06-18,831013,833469
1968,20011017,2026-06-18,831214,833618
1969,20011020,2026-06-18,831382,833801
1970,20011048,2026-06-18,832248,834587
1971,20011059,2026-06-18,843704,813863
1972,20011060,2026-06-18,843766,813811
1973,20011061,2026-06-18,843995,813975
1974,20011062,2026-06-18,843338,814109
1975,20011063,2026-06-18,843202,814066
1976,20011064,2026-09-11,843029,813981
1977,20011065,2026-06-18,842954,813919
1978,20011066,2026-09-01,842742,813819
1979,20011068,2026-06-18,832570,834965
1980,20011082,2026-06-18,832700,835108
1981,20011097,2026-06-18,832912,835338
1982,20011123,2026-06-18,835053,834407
1983,20011124,2026-06-18,835172,834453
1984,20011133,2026-06-18,833351,836021
1985,20011137,2026-06-18,843466,813839
1986,20011139,2026-06-18,833575,836680
1987,20011163,2026-09-10,843202,814066
1988,20011195,2026-06-18,843729,813831
1989,20011197,2026-06-18,835116,834169
1990,20011200,2026-06-18,833721,836512
1991,20011204,2026-06-18,833971,837324
1992,20011210,2026-06-18,834051,837865
1993,20011235,2026-09-09,835342,812159
1994,20011237,2026-06-18,833898,812241
1995,20011238,2026-06-18,836286,812191
1996,20011239,2026-06-18,836594,812315
1997,20011240,2026-06-18,836920,812189
1998,20011241,2026-06-18,837054,812344
1999,20011242,2026-06-18,837724,813164
2000,20011243,2026-06-18,837878,813331
2001,20011244,2026-06-18,837516,813821
2002,20011246,2026-06-18,836860,815734
2003,20011247,2026-06-18,836934,815797
2004,20011259,2026-06-18,837193,813823
2005,20011260,2026-06-18,837817,813463
2006,20011261,2026-06-18,837770,813132
2007,20011262,2026-06-18,837049,812388
2008,20011263,2026-06-18,836903,812178
2009,20011264,2026-06-18,836596,812309
2010,20011265,2026-06-18,836295,812181
2011,20011266,2026-06-18,836155,812217
2012,20011267,2026-06-18,835919,812337
2013,20011278,2026-06-18,843824,813721
2014,20011279,2026-09-10,840813,816034
2015,20011281,2026-09-11,831633,813685
2016,20011282,2026-09-10,831298,814378
2017,20011289,2026-06-18,839704,816481
2018,20011305,2026-06-18,837235,820683
2019,20011308,2026-06-18,836891,820498
2020,20011318,2026-06-18,834259,812338
2021,20011333,2026-06-18,831497,833887
2022,20011343,2026-06-18,836517,815440
2023,20011344,2026-06-18,836134,812353
2024,20011347,2026-06-18,836389,815414
2025,20011348,2026-06-18,836261,815339
2026,20011349,2026-06-18,836051,815344
2027,20011350,2026-09-11,836956,815843
2028,20011351,2026-06-18,831239,814307
2029,20011352,2026-06-18,831882,813687
2030,20011368,2026-06-18,836889,820534
2031,20011369,2026-06-18,837315,820765
2032,20011371,2026-06-18,839255,817034
2033,20011376,2026-06-18,839652,816714
2034,20011384,2026-06-18,840295,816200
2035,20011395,2026-09-10,840895,815951
2036,20011419,2026-06-18,841598,815321
2037,20011474,2026-06-18,843369,814108
2038,20011476,2026-06-18,836125,812353
2039,20011479,2026-06-18,835173,812180
2040,20011481,2026-06-18,834003,812232
2041,20011485,2026-08-27,842898,815163
2042,20011486,2026-06-18,842998,814331
2043,20011487,2026-08-31,843382,814419
2044,20011491,2026-06-18,843918,814047
2045,20011498,2026-06-18,843989,813849
2046,20011499,2026-06-18,843513,814205
2047,20011505,2026-06-18,843376,814414
2048,20011521,2026-06-18,842888,814397
2049,20011536,2026-06-18,843861,814177
2050,20011544,2026-06-18,842987,814390
2051,20011547,2026-06-18,843174,814350
2052,20011567,2026-06-18,834049,812351
2053,20011569,2026-09-10,836466,815097
2054,20011571,2026-06-18,835867,815061
2055,20011572,2026-06-18,835813,815143
2056,20011573,2026-09-10,835776,815281
2057,20011574,2026-06-18,835568,815386
2058,20011588,2026-06-18,836258,815353
2059,20011589,2026-06-18,835962,815319
2060,20011591,2026-06-18,836453,815445
2061,20011592,2026-06-18,836629,815148
2062,20011599,2026-09-11,834073,812208
2063,20011612,2026-06-18,833967,837326
2064,20011613,2026-09-09,834891,812200
2065,20011614,2026-06-18,833062,835546
2066,20011615,2026-06-18,832900,835318
2067,20011616,2026-06-18,832736,835140
2068,20011617,2026-06-18,832561,834933
2069,20011618,2026-06-18,832243,834572
2070,20011619,2026-06-18,831519,833881
2071,20011620,2026-06-18,831394,833793
2072,20011621,2026-06-18,831233,833624
2073,20011622,2026-06-18,831732,834113
2074,20011623,2026-06-18,831982,834408
2075,20011624,2026-09-10,840381,816177
2076,20011625,2026-06-18,835796,815301
2077,20011626,2026-06-18,842242,814345
2078,20011628,2026-06-18,836039,815310
2079,20011631,2026-06-18,835678,815199
2080,20011642,2026-06-18,834029,812232
2081,20011646,2026-09-11,834183,812529
2082,20011680,2026-06-18,834618,834592
2083,20011681,2026-06-18,833698,837305
2084,20011683,2026-06-18,835114,834165
2085,20011684,2026-06-18,835071,834377
2086,20011685,2026-06-18,836366,828740
2087,20011686,2026-06-18,833905,836953
2088,20011688,2026-06-18,843320,814013
2089,20011691,2026-06-18,814458,829821
2090,20011693,2026-06-18,814400,829780
2091,20011698,2026-06-30,825793,840929
2092,20011704,2026-06-18,814282,826073
2093,20011705,2026-06-18,814562,826016
2094,20011727,2026-06-18,835258,810820
2095,20011729,2026-09-07,835180,812182
2096,20011779,2026-06-18,831354,815735
2097,20011781,2026-07-02,835930,818303
2098,20011812,2026-08-31,815337,828423
2099,20011845,2026-06-18,820323,833761
2100,20011878,2026-06-18,837019,814486
2101,20011946,2026-09-10,830902,826297
2102,20011947,2026-06-18,830630,825425
2103,20011948,2026-06-18,830593,825402
2104,20011949,2026-06-18,830538,825842
2105,20011950,2026-06-18,830880,826307
2106,20011951,2026-06-18,832139,826484
2107,20011952,2026-06-18,829583,825992
2108,20011954,2026-06-18,830201,825551
2109,20011955,2026-06-18,830493,825378
2110,20011956,2026-06-18,830747,825454
2111,20011957,2026-06-18,830856,825416
2112,20011958,2026-09-11,831686,825346
2113,20011959,2026-06-18,831643,824773
2114,20011960,2026-09-11,831370,824637
2115,20011961,2026-06-18,829939,825684
2116,20011977,2026-06-18,830775,826282
2117,20011978,2026-06-18,832094,826497
2118,20011979,2026-06-18,832102,826290
2119,20011980,2026-06-18,831914,825674
2120,20011981,2026-06-18,831818,825326
2121,20011982,2026-06-18,831511,824347
2122,20011983,2026-06-18,831293,824162
2123,20011984,2026-06-18,830919,824659
2124,20011985,2026-09-07,831186,824815
2125,20011986,2026-06-18,830931,824648
2126,20011987,2026-09-11,831006,824298
2127,20011988,2026-06-18,831583,824856
2128,20011989,2026-09-11,832382,825442
2129,20011991,2026-06-18,832865,827265
2130,20011992,2026-09-11,831004,824292
2131,20012010,2026-06-18,835106,821981
2132,20012011,2026-06-18,835093,821756
2133,20012012,2026-06-18,834954,821577
2134,20012013,2026-06-18,835311,821672
2135,20012014,2026-06-18,835389,821928
2136,20012015,2026-06-18,835326,821940
2137,20012043,2026-06-29,842913,818194
2138,20012044,2026-06-29,842748,818173
2139,20012045,2026-06-29,842637,818247
2140,20012046,2026-06-29,842699,818782
2141,20012047,2026-06-29,842213,818825
2142,20012049,2026-06-29,840926,819544
2143,20012050,2026-06-29,840227,820112
2144,20012051,2026-06-29,839515,820891
2145,20012052,2026-06-29,835740,817693
2146,20012053,2026-06-29,835867,817703
2147,20012054,2026-06-29,835937,817761
2148,20012055,2026-06-29,835916,817885
2149,20012056,2026-06-29,836071,817925
2150,20012057,2026-06-29,839303,820942
2151,20012058,2026-06-29,840525,819741
2152,20012059,2026-06-29,840931,819554
2153,20012060,2026-06-18,841236,819490
2154,20012061,2026-06-29,842187,818840
2155,20012062,2026-06-29,842590,818420
2156,20012063,2026-06-29,842690,818853
2157,20012064,2026-06-29,842664,818939
2158,20012065,2026-06-29,842599,819085
2159,20012066,2026-06-29,842712,819333
2160,20012068,2026-09-10,842738,819338
2161,20012069,2026-09-10,842686,819305
2162,20012070,2026-06-29,842606,819107
2163,20012071,2026-06-29,842693,818636
2164,20012072,2026-06-29,842761,818182
2165,20012073,2026-06-29,842687,818904
2166,20012074,2026-06-29,842600,818401
2167,20012075,2026-06-18,842190,819345
2168,20012076,2026-06-18,842111,819312
2169,20012077,2026-06-18,842060,819284
2170,20012078,2026-06-18,841951,819259
2171,20012079,2026-06-18,841911,819260
2172,20012080,2026-06-18,841838,819285
2173,20012081,2026-06-18,841755,819243
2174,20012082,2026-06-18,841842,819210
2175,20012083,2026-06-18,841687,819465
2176,20012084,2026-06-18,841677,819563
2177,20012085,2026-06-18,841667,819630
2178,20012086,2026-06-18,841585,819902
2179,20012087,2026-09-11,841348,819664
2180,20012089,2026-06-18,841556,819216
2181,20012090,2026-06-18,841658,819194
2182,20012091,2026-06-18,841746,819381
2183,20012092,2026-06-18,841818,819308
2184,20012093,2026-06-18,841923,819268
2185,20012094,2026-06-18,841969,819273
2186,20012095,2026-06-18,842046,819292
2187,20012096,2026-06-18,842098,819318
2188,20012098,2026-06-18,841808,819312
2189,20012109,2026-06-18,839129,821459
2190,20012110,2026-07-10,837758,820952
2191,20012111,2026-06-18,837643,821099
2192,20012112,2026-09-10,837903,821398
2193,20012113,2026-06-18,838032,821553
2194,20012115,2026-06-18,837952,822098
2195,20012117,2026-06-18,838760,822000
2196,20012119,2026-06-18,839130,821451
2197,20012122,2026-06-18,833138,840225
2198,20012123,2026-06-18,831930,840373
2199,20012124,2026-09-04,831603,840608
2200,20012125,2026-09-04,831198,840248
2201,20012126,2026-09-04,831233,840380
2202,20012127,2026-06-18,831588,840626
2203,20012128,2026-09-10,832950,840300
2204,20012129,2026-06-18,833978,840569
2205,20012131,2026-09-04,833964,840568
2206,20012134,2026-06-18,831504,840144
2207,20012135,2026-06-18,835958,818830
2208,20012136,2026-06-18,836130,818870
2209,20012140,2026-06-18,831918,841794
2210,20012141,2026-06-18,832063,840961
2211,20012142,2026-06-18,831603,840223
2212,20012176,2026-06-18,835318,821941
2213,20012208,2026-06-18,829450,825464
2214,20012209,2026-06-18,829819,825948
2215,20012210,2026-06-18,831037,824316
2216,20012241,2026-06-18,836995,815493
2217,20012242,2026-06-18,837110,815452
2218,20012244,2026-06-18,836537,814449
2219,20012245,2026-06-18,836812,814371
2220,20012246,2026-06-18,837004,813868
2221,20012247,2026-06-18,836838,814121
2222,20012248,2026-06-18,836668,814164
2223,20012249,2026-06-18,836556,814132
2224,20012250,2026-06-18,836995,814119
2225,20012251,2026-06-18,837080,813918
2226,20012252,2026-06-18,836786,814251
2227,20012253,2026-06-18,836787,814385
2228,20012255,2026-09-09,836634,815256
2229,20012257,2026-06-18,836580,814419
2230,20012258,2026-09-10,836855,815384
2231,20012259,2026-06-18,836195,814835
2232,20012274,2026-08-13,830806,840174
2233,20012275,2026-08-13,830574,839590
2234,20012276,2026-08-13,830120,838956
2235,20012279,2026-08-13,830120,838985
2236,20012280,2026-08-13,830361,839262
2237,20012281,2026-06-18,830775,840213
2238,20012282,2026-06-18,829656,837904
2239,20012283,2026-06-18,829379,837233
2240,20012284,2026-06-18,828707,837427
2241,20012285,2026-06-18,829470,837360
2242,20012286,2026-06-18,829659,837998
2243,20012287,2026-06-18,830534,839545
2244,20012288,2026-08-13,830775,840215
2245,20012289,2026-06-18,830692,839014
2246,20012307,2026-06-18,832485,820401
2247,20012308,2026-06-18,832802,821138
2248,20012309,2026-06-18,833395,821468
2249,20012310,2026-06-18,833644,821785
2250,20012311,2026-09-10,833441,821933
2251,20012312,2026-06-18,833250,821934
2252,20012315,2026-06-18,829744,825004
2253,20012316,2026-09-11,833484,821557
2254,20012317,2026-06-18,832810,821120
2255,20012318,2026-09-10,833344,821896
2256,20012319,2026-06-18,828192,823745
2257,20012320,2026-06-18,828236,823807
2258,20012321,2026-06-18,818612,825224
2259,20012340,2026-06-18,833369,822004
2260,20012341,2026-06-18,833331,821639
2261,20012342,2026-06-18,833292,821016
2262,20012343,2026-06-18,833360,822001
2263,20012344,2026-06-18,833817,821993
2264,20012345,2026-06-18,833920,822355
2265,20012346,2026-06-18,834222,822103
2266,20012347,2026-06-18,834311,821984
2267,20012348,2026-06-18,834140,822062
2268,20012350,2026-07-19,840532,821742
2269,20012351,2026-06-18,839541,821648
2270,20012352,2026-06-18,840300,821771
2271,20012353,2026-07-19,840528,821750
2272,20012354,2026-06-18,840106,822145
2273,20012355,2026-09-11,840159,822040
2274,20012356,2026-06-18,840103,822150
2275,20012357,2026-06-18,840022,822274
2276,20012358,2026-06-18,840102,822131
2277,20012359,2026-06-18,840018,822279
2278,20012360,2026-08-17,839690,821666
2279,20012361,2026-09-10,840344,821614
2280,20012373,2026-06-18,831881,816173
2281,20012374,2026-06-18,838071,823076
2282,20012375,2026-06-18,837773,823040
2283,20012376,2026-09-11,838007,822910
2284,20012378,2026-09-11,838020,822889
2285,20012379,2026-06-18,837781,823049
2286,20012380,2026-06-18,838087,823076
2287,20012381,2026-06-18,837363,821496
2288,20012382,2026-06-18,837666,821574
2289,20012383,2026-06-18,837765,821732
2290,20012384,2026-09-11,838053,821716
2291,20012385,2026-06-18,838063,822026
